Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
24942,3,2,1,0,0,smh RT <user> Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.
24943,3,0,3,0,1,"snow day bitches, lyrics gettin done n bud getting smoked <hashtag>"
24944,3,0,3,0,1,so cold ma nig
24945,3,0,3,0,1,so it turns out Hope Solo is one crazy bitch <url>
24946,3,0,3,0,1,so quit suckin on my dick and hop your fat ass elsewhere cuz i ain't tryna fuck with your globe ass bitch got her own orbit
24947,3,1,2,0,1,so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!
24948,3,0,0,3,2,so uncivilized
24949,3,0,3,0,1,so whatcha say hoe you know im the hoe
24950,3,0,3,0,1,so y we ordering lunch at work to be delivered n it's like <number> ppl goin n n I'm the only one wit a card n this ho gonna say..
24951,3,0,0,3,2,so. mad... We live in a world where whitey can go to jail for a word other folks wear right on their hats &amp; tshirts. If I wore that shirt...
24952,3,0,0,3,2,some call me the song bird of my generation
24953,3,0,3,0,1,some cunt go get me amber leaf and papers? cani be arsed walking to nisa <hashtag>
24955,3,1,2,0,1,"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole."
24956,3,0,0,3,2,some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..
24957,3,0,3,0,1,some prude bitch unfollwed me show me ur ugly face
24958,3,0,3,0,1,some rich pussy with some bullshit rich problem. (idea for an independent film)
24959,3,0,3,0,1,somebody put a sticker on my dogs cheek &<hashtag> bitch
24960,3,0,0,3,2,somebody take these Oreos away from me before I eat the whole pack
24961,3,0,3,0,1,"someone just called someone a ""bitch ass nigga"" on black ops"
24962,3,2,0,1,0,someones clearly a stinky ass beaner...
24963,3,0,3,0,1,sometimes I'm just like wow this bitch had the audacity to talk shit .... look at you and your life then look at me and mine &<hashtag>
24964,3,0,3,0,1,son of a bitch. I hope I don't get the e- bola before I can ride my Harley at Sturgis.
24965,3,0,3,0,1,soon As u get some PT and y'all wonder why I go so hard on these hoes!!! bitches ain't shit smh...
24966,3,0,3,0,1,sorry me and <user> be fucking bitches and we hella icy
24967,6,0,6,0,1,sorry wrong bitch &<hashtag>
24968,6,2,4,0,1,spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives
24969,3,0,3,0,1,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies.. I hope dat bitch dying slow right now
24970,3,0,3,0,1,spring break bitches
24971,3,0,0,3,2,stance socks trash
24972,3,0,3,0,1,steph curry looked like a little bitch gettin handled like a rag doll lmfao
24973,3,1,2,0,1,stfu redneck white trash head ass
24974,3,0,3,0,1,still got a hoes tho..
24975,3,0,2,1,1,still trash <url>
24976,3,1,2,0,1,stinky hoe
24977,3,0,3,0,1,stroking otha niggas hoe is my hobby
24978,3,0,2,1,1,stuffed her like an Oreo <url>
24979,3,0,3,0,1,stupid ass hoe
24980,3,0,3,0,1,stupid bitch
24981,3,0,3,0,1,stupid bitch&<hashtag> count to H and get off my phone
24982,3,0,3,0,1,stupid cunts
24983,3,1,2,0,1,stupid fucking metal bird
24984,3,2,1,0,0,stupid loose pussyed bitch
24985,3,0,1,2,2,stupid teacher talks to <user> like he's retarded
24986,6,0,0,6,2,such a sucker for some Oreos
24987,3,0,3,0,1,sup bitches
24988,3,0,2,1,1,swat to the twat
24989,3,1,2,0,1,"sweet Jesus, I'm a beleiber &<hashtag> &<hashtag> Look at this bitch nigga tho &<hashtag> <url>"
24990,3,0,3,0,1,"talk of the morning is hoes and rappers , damn yall talk about the same shit everyday"
24991,3,2,1,0,0,talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you.
24992,3,1,2,0,1,tears &<hashtag> <hashtag> RT <user> <user> don't call me sweetie you fucking retard&<hashtag>
24993,3,0,0,3,2,teeth can make or break a person. you could be a <number> and have yellow teeth and immediately drop to a <number>.
24994,3,0,3,0,1,tell me why nick cannon bout to invite wiz to wild'n out an hit him wit the i fucked your bitch diss haha
24995,3,2,1,0,0,"tell the hating niggah 
stfu"
24996,3,0,2,1,1,thank god FOB didnt come back doing some shitty arena tour. <hashtag> SYKE
24997,3,0,0,3,2,"thanks for the follow <user> I may be a <user> fan, but you guys are one of the best broadcasters in the <user>"
24998,3,0,3,0,1,that bitch flawless af
24999,3,0,3,0,1,that bitch looked wierd !&<hashtag>
25000,3,0,3,0,1,that bitch!!! how can she treat Turtle like that?
25001,3,0,3,0,1,"that finger to the face pose bitches do now a days, like chick no i wanna see those lips"
25002,3,0,3,0,1,that ho said <number>.<number> when I got to the register &<hashtag>
25003,3,0,2,1,1,that hoe aint there anymore
25004,3,0,3,0,1,that hoe that you in love with? that's that hoe I mess around with
25005,3,0,3,0,1,"that is what I do! RT <user> RT <user> The nicer you are, the easier you're hurt. So just be a bitch.."
25006,3,1,2,0,1,that lil bitch released the exclusive shower photos between niggas. <hashtag>
25007,3,0,3,0,1,that pussy so wet I'm calling it rain
25008,3,0,3,0,1,"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?"
25009,3,0,1,2,2,that would be the stunt in which <user> crossed some water dressed as a dead man while his teabagger sheriff friend watched him.
25010,3,0,2,1,1,"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin"
25011,3,0,2,1,1,the <hashtag> of my tna watching is so bad I can't even mock-live tweet it
25012,3,0,3,0,1,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....
25013,3,0,2,1,1,the bae gettin her nips pierced &<hashtag>
25014,3,0,3,0,1,the big lips was in the ad bitch
25015,3,0,0,3,2,the bird with the aim of dreams <url>
25016,3,0,1,2,2,the birds out tonight
25017,3,0,3,0,1,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life
25018,6,0,6,0,1,the bitch mob is bad for your health
25019,3,0,3,0,1,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl
25020,3,1,2,0,1,the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my <number>... 2s
25021,3,0,3,0,1,the fact that Soulja Boy on <number> dif reality shows wit <number> dif bitches..
25022,3,0,3,0,1,the gullible ones do. RT <user> So people go to college with intentions of being a hoe? K.
25023,6,1,5,0,1,the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was
25024,3,0,3,0,1,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
25025,3,0,3,0,1,the mom acts like a bitch doe like ok ur losing ur memory but don't be a cunt to ur daughter
25026,3,0,3,0,1,the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit
25027,6,0,6,0,1,the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that
25028,3,0,3,0,1,the opening to Donatella inspires me to wake up and be the baddest bitch I know I can be every day thank you <user>
25029,3,0,1,2,2,"the rams really dont wanna be trash, jeff fisher really bout it"
25030,3,3,0,0,0,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. <number> mins. nothing.
25031,3,0,3,0,1,"the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys"
25032,3,0,3,0,1,"the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!"
25033,3,0,3,0,1,the things I do for this bitch smh
25034,6,0,2,4,2,the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident
25035,3,0,0,3,2,the trash wheel has a twitter? and googly eyes?
25036,3,1,2,0,1,"the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week"
25037,3,0,3,0,1,them bitches are good lmao
25038,3,0,0,3,2,them jants be clutch for bedtime tho &<hashtag>
25039,3,0,3,0,1,then yall tweet about not trusting hoes like that shit ain't common sense already
25040,3,0,2,1,1,there ain't one UNpregnant bitch in the world anymore Smh
25041,3,0,0,3,2,"there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash."
25042,3,0,3,0,1,there's <number> people in my house and they're all yelling pls god give me the strength not to beat a bitch.
25043,3,1,2,0,1,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &<hashtag>"
25044,3,0,3,0,1,these bitches act local and think global.....
25045,6,2,4,0,1,these bitches be wasting time on some ungrateful niggas
25046,3,0,3,0,1,these bitches climb on me climb on me &<hashtag>
25047,3,0,3,0,1,these bitches is running out of tricks pimping. barely catching my attention.
25048,3,0,3,0,1,these bitches need to be called out I'm sorry <url>
25049,3,0,3,0,1,these bitches singing this song tho -_-
25050,3,0,3,0,1,these hoes <hashtag>
25051,3,0,3,0,1,these hoes ain't loyal n these niggas ain't either!! fuck ah bitch get ah bird
25052,3,0,3,0,1,these hoes be lying to us nigga
25053,3,0,3,0,1,these hoes bout to prosper on cinegram <hashtag>
25054,3,0,3,0,1,"these hoes give it up now, shame i could see they cherry stems in the fucking street."
25055,3,0,3,0,1,these hos really be hatin on Draya fine ass
25056,3,0,2,1,1,these judges gon try &amp; hoe Floyd if he don't show out this last round
25057,3,0,3,0,1,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn
25058,3,1,2,0,1,these pussy ass niggas ain't bout that life
25059,3,0,3,0,1,"they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos"
25061,3,0,3,0,1,they gotta sell they ugliness &<hashtag> &<hashtag> Ugly bitches be the most stuck up ... Like bish what &<hashtag>
25062,3,1,2,0,1,they made me put on basketball shorts now I look like a confused dyke mosh warrior
25063,6,1,3,2,1,"they probably hate me even more because not only do I look white (when I'm technically a poc), but I have white hair now I'm double cracker"
25064,3,0,3,0,1,they say you going too hard just rest ya eyes &amp; I'm just like why? bitch I ain't never seen Ben Franklin sleep
25065,3,2,0,1,0,they shot another monkey lmao
25066,3,0,1,2,2,they're not playing Charlie Strong's soft don't run up the score mentality. They're playing this guy. <url>
25067,3,3,0,0,0,they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.
25068,3,0,3,0,1,"think i should change ""&<hashtag> Advocate&<hashtag> to ""cunt that goes mental"" <hashtag>"
25069,4,0,1,3,2,third party keyboards on iOS <number> trash
25070,3,0,3,0,1,thirsty ass bitches shit dat ion like...
25071,9,0,9,0,1,this bitch
25072,3,0,3,0,1,this bitch bad... firebird shit ain't even drop yet!! <url>
25073,6,1,5,0,1,this bitch is weird she knows too much
25074,3,0,3,0,1,this bitch is winning with popcorn&<hashtag> <user> <hashtag>
25075,3,0,3,0,1,this bitch just said id suck your dick if it was legal to my cat
25076,3,0,3,0,1,this bitch need to wake up asap lol
25077,3,0,3,0,1,"this bitch said ""Bookie spend the night with me for a week"" Wait.. what? you got me fucked up lol"
25078,3,0,3,0,1,"this bitch sounds like she's gettin raped by other.cats lmfaoo the.fuck closing the window, whore cats"
25079,3,0,3,0,1,this bitch think he care about her talents
25080,3,0,3,0,1,this bitch... lol
25081,3,0,3,0,1,"this could be my last breath
I'ma take my time, cause I'ma go out the same way I came in
Right by the pussy with nothin' on my mind"
25082,3,1,2,0,1,"this fat bitch was preaching like ""we have too many fat and lazy people!!"" haVE YOU SEEN A MIRROR WTF"
25083,6,2,4,0,1,this guy <user> is in here singing negro spirituals n shit
25084,3,2,1,0,0,this guy is the biggest faggot omfg
25085,6,0,6,0,1,this hair screams bitch
25086,3,0,3,0,1,this ho on Lifetime cray
25087,3,0,0,3,2,this is why i love birds. <url>
25089,6,0,6,0,1,"this lady is probably like ""what the fuck does this bitch listen to"""
25090,3,0,1,2,2,this movie is actually good cuz its so retarded
25091,3,0,2,1,1,this nigga <user> fucking a bitch at svsu while me rj and b been waiting in the car for <number> minutes now
25092,3,0,3,0,1,this one bitch dont feel the same no more an henny dont really kill the pain no moree
25093,3,0,3,0,1,this party goin be off the chain/bad bitches only <url>
25095,3,0,3,0,1,this shit so trash lol
25096,3,0,0,3,2,this show trash RT <user> <hashtag> RT <user> Queen Latifah show.... &<hashtag>
25097,3,0,3,0,1,"this the one&<hashtag> <user> hoes dont be wantin ya nigga, they want ya happiness, thinkin he gone do <number> them what he does for u&<hashtag> silly hoes"
25098,3,0,3,0,1,this ugly bitch need to get a new name tho you don't look like me you don't have as much followers as me <hashtag> zodiac killer bitch
25099,3,0,3,0,1,this why i need bitches
25100,3,1,2,0,1,those random kids who sit at the plaza all day with their shitty cars <hashtag>
25101,3,1,2,0,1,thot hoe
25103,3,0,3,0,1,thugga let ur bitch suck'em up in rentals!!!
25104,3,0,3,0,1,thus bitch looks just like Lindsay Lohan she gets down just like Lindsay Lohan <hashtag> &<hashtag>
25105,4,0,1,3,2,timbs straight trash though
25106,3,0,3,0,1,time to start an Army of hoes
25107,3,0,3,0,1,"to me niggas cheat on they bad bitches bc they think they can get more bad bitches, that one girl will give em a big ass ego"
25108,3,0,0,3,2,today i start breaking in a new pair of docs have mercy on my soles
25109,3,1,2,0,1,"today my friend taught me so hood slang &<hashtag> she said fuck nigga, nigga bitch, fuck boy, nigga bruh &<hashtag>"
25110,3,0,3,0,1,tom ford probably fucking all these hoes
25111,3,1,2,0,1,too bad ur a pussy
25112,3,0,3,0,1,"too many bitches, not enough adults."
25113,3,1,2,0,1,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig
25114,3,0,1,2,2,top layer trash.
25115,3,0,3,0,1,top notch hoes get the most not the lesser
25116,3,1,2,0,1,"trash RT <user> Easily the ""Real Gs move n silence like lasagna"" line RT <user> RT WIT A WAYNE LINE THAT WENT OVER NIGGAS HEADS"
25117,3,0,1,2,2,trash RT <user> Can the Notorious B.I.G.&<hashtag> son CJ Wallace rap? Watch &amp; vote here: <url> <url>
25118,3,0,0,3,2,trash af
25119,4,1,3,0,1,trash both ways lol RT <user> Bitch Killed Herself....Look Like Bill Maher With Makeup on <url>
25120,3,0,0,3,2,trash <url>
25121,3,0,0,3,2,"trash night tonight. I can already hear the sound of America's thriving economic sector out on the street, four wheels, one of them wobbles."
25122,3,0,0,3,2,trash show
25123,6,0,6,0,1,tricking off ya paper ain't wat u do... gotta learn the game... make dat hoe buy u!!!!
25124,3,0,0,3,2,triple fudge brownie chunk ice cream <hashtag>
25125,3,0,3,0,1,triple nipple ass hoes!!
25126,3,0,0,3,2,"trust me, just set the alpha to <number>. it's just as good (maybe better) than setting the visibility to false. now: fly on silver bird!"
25127,3,0,3,0,1,tryna get grey to call off work but he's being a bitch lol
25128,3,0,3,0,1,"turns out his ex-boss called him a pussy. he lasted a week and a day. You can call me anything, just don't touch. but I am not <number> anymore."
